,Borehole,Depth,Temperature,Longitude,Latitudes,link,Data Contact,Country
6628,CA-298-3,198.5,8.31,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6629,CA-298-3,201.9,8.33,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6630,CA-298-3,204.9,8.36,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6631,CA-298-3,208.0,8.39,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6632,CA-298-3,211.0,8.41,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6633,CA-298-3,213.8,8.44,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6634,CA-298-3,216.8,8.46,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6635,CA-298-3,220.2,8.49,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6636,CA-298-3,222.9,8.51,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6637,CA-298-3,226.3,8.53,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6638,CA-298-3,229.4,8.56,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6639,CA-298-3,232.4,8.58,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6640,CA-298-3,235.5,8.61,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6641,CA-298-3,238.2,8.63,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6642,CA-298-3,241.3,8.66,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6643,CA-298-3,244.3,8.7,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6644,CA-298-3,247.4,8.73,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6645,CA-298-3,250.4,8.75,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6646,CA-298-3,253.5,8.79,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6647,CA-298-3,256.5,8.82,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6648,CA-298-3,259.9,8.84,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6649,CA-298-3,262.7,8.87,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6650,CA-298-3,265.7,8.91,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6651,CA-298-3,268.8,8.93,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6652,CA-298-3,271.8,8.96,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6653,CA-298-3,275.2,8.99,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6654,CA-298-3,277.9,9.03,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6655,CA-298-3,281.0,9.05,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6656,CA-298-3,284.0,9.08,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6657,CA-298-3,287.4,9.1,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6658,CA-298-3,290.1,9.13,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6659,CA-298-3,293.2,9.17,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6660,CA-298-3,296.2,9.19,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6661,CA-298-3,299.3,9.21,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6662,CA-298-3,302.7,9.24,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6663,CA-298-3,305.4,9.27,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6664,CA-298-3,308.5,9.31,-95.41,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-3.html,A.M. Jessop,CA
6665,CA-298-4,21.6,6.38,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6666,CA-298-4,25.3,6.56,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6667,CA-298-4,27.7,6.68,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6668,CA-298-4,30.8,6.83,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6669,CA-298-4,33.8,6.94,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6670,CA-298-4,37.2,7.11,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6671,CA-298-4,40.5,7.23,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6672,CA-298-4,43.0,7.29,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6673,CA-298-4,46.6,7.4,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6674,CA-298-4,49.7,7.47,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6675,CA-298-4,52.4,7.53,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6676,CA-298-4,55.8,7.59,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6677,CA-298-4,58.8,7.66,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6678,CA-298-4,61.6,7.71,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6679,CA-298-4,64.6,7.76,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6680,CA-298-4,68.0,7.8,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6681,CA-298-4,71.3,7.84,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6682,CA-298-4,73.8,7.89,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6683,CA-298-4,77.4,7.92,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6684,CA-298-4,80.2,7.96,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6685,CA-298-4,83.5,8.0,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6686,CA-298-4,86.3,8.03,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6687,CA-298-4,89.3,8.06,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6688,CA-298-4,92.7,8.09,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6689,CA-298-4,95.4,8.12,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6690,CA-298-4,98.5,8.14,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6691,CA-298-4,101.8,8.18,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6692,CA-298-4,104.5,8.19,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6693,CA-298-4,107.9,8.21,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6694,CA-298-4,110.9,8.24,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6695,CA-298-4,114.3,8.26,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6696,CA-298-4,117.0,8.29,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6697,CA-298-4,120.1,8.31,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6698,CA-298-4,123.1,8.33,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6699,CA-298-4,126.2,8.35,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6700,CA-298-4,129.5,8.38,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6701,CA-298-4,132.3,8.4,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6702,CA-298-4,135.3,8.42,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6703,CA-298-4,138.7,8.45,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6704,CA-298-4,141.7,8.46,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6705,CA-298-4,144.8,8.49,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6706,CA-298-4,147.8,8.51,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6707,CA-298-4,150.9,8.53,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6708,CA-298-4,154.2,8.55,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6709,CA-298-4,157.3,8.57,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6710,CA-298-4,160.3,8.59,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6711,CA-298-4,163.4,8.6,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6712,CA-298-4,166.4,8.62,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6713,CA-298-4,169.5,8.65,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6714,CA-298-4,172.5,8.67,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6715,CA-298-4,175.6,8.68,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6716,CA-298-4,178.6,8.71,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6717,CA-298-4,181.7,8.73,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6718,CA-298-4,185.0,8.75,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6719,CA-298-4,187.5,8.76,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6720,CA-298-4,191.1,8.79,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6721,CA-298-4,194.2,8.81,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6722,CA-298-4,197.2,8.83,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6723,CA-298-4,200.3,8.85,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6724,CA-298-4,203.3,8.87,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6725,CA-298-4,206.3,8.89,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6726,CA-298-4,209.4,8.91,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6727,CA-298-4,212.4,8.93,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6728,CA-298-4,215.5,8.95,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6729,CA-298-4,218.5,8.98,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6730,CA-298-4,221.6,9.0,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6731,CA-298-4,224.9,9.02,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6732,CA-298-4,227.7,9.04,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6733,CA-298-4,231.3,9.06,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6734,CA-298-4,233.8,9.08,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6735,CA-298-4,237.1,9.1,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6736,CA-298-4,240.2,9.12,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6737,CA-298-4,243.5,9.15,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6738,CA-298-4,246.3,9.17,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6739,CA-298-4,249.3,9.19,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6740,CA-298-4,252.4,9.21,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6741,CA-298-4,255.4,9.23,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6742,CA-298-4,258.5,9.25,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6743,CA-298-4,262.1,9.27,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6744,CA-298-4,264.9,9.29,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6745,CA-298-4,267.9,9.31,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6746,CA-298-4,271.0,9.34,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6747,CA-298-4,274.3,9.37,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6748,CA-298-4,277.4,9.38,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6749,CA-298-4,280.1,9.41,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6750,CA-298-4,283.2,9.42,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6751,CA-298-4,286.2,9.45,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6752,CA-298-4,289.3,9.47,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6753,CA-298-4,292.6,9.49,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6754,CA-298-4,295.7,9.51,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6755,CA-298-4,298.7,9.54,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6756,CA-298-4,301.8,9.56,-95.45,50.42,http://geothermal.earth.lsa.umich.edu/DATA/CA-298-4.html,A.M. Jessop,CA
6757,CA-402-1,22.9,7.29,-62.60,45.54,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-1.html,A.M. Jessop,CA
6758,CA-402-1,38.1,7.73,-62.60,45.54,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-1.html,A.M. Jessop,CA
6759,CA-402-1,53.3,8.1,-62.60,45.54,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-1.html,A.M. Jessop,CA
6760,CA-402-1,68.6,8.42,-62.60,45.54,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-1.html,A.M. Jessop,CA
6761,CA-402-1,83.8,8.88,-62.60,45.54,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-1.html,A.M. Jessop,CA
6762,CA-402-1,99.1,9.35,-62.60,45.54,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-1.html,A.M. Jessop,CA
6763,CA-402-1,114.4,9.78,-62.60,45.54,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-1.html,A.M. Jessop,CA
6764,CA-402-1,129.5,10.25,-62.60,45.54,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-1.html,A.M. Jessop,CA
6765,CA-402-1,144.8,10.66,-62.60,45.54,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-1.html,A.M. Jessop,CA
6766,CA-402-1,160.0,11.09,-62.60,45.54,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-1.html,A.M. Jessop,CA
6767,CA-402-1,175.3,11.66,-62.60,45.54,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-1.html,A.M. Jessop,CA
6768,CA-402-1,190.5,12.15,-62.60,45.54,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-1.html,A.M. Jessop,CA
6769,CA-402-1,205.7,12.64,-62.60,45.54,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-1.html,A.M. Jessop,CA
6770,CA-402-1,221.0,13.23,-62.60,45.54,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-1.html,A.M. Jessop,CA
6771,CA-402-1,236.2,13.68,-62.60,45.54,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-1.html,A.M. Jessop,CA
6772,CA-402-1,251.5,14.11,-62.60,45.54,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-1.html,A.M. Jessop,CA
6773,CA-402-5,23.0,8.01,-62.63,45.63,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-5.html,A.M. Jessop,CA
6774,CA-402-5,38.1,8.32,-62.63,45.63,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-5.html,A.M. Jessop,CA
6775,CA-402-5,53.4,8.62,-62.63,45.63,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-5.html,A.M. Jessop,CA
6776,CA-402-5,68.6,8.91,-62.63,45.63,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-5.html,A.M. Jessop,CA
6777,CA-402-5,83.8,9.29,-62.63,45.63,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-5.html,A.M. Jessop,CA
6778,CA-402-5,99.1,9.67,-62.63,45.63,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-5.html,A.M. Jessop,CA
6779,CA-402-5,114.3,10.11,-62.63,45.63,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-5.html,A.M. Jessop,CA
6780,CA-402-5,129.6,10.63,-62.63,45.63,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-5.html,A.M. Jessop,CA
6781,CA-402-5,144.8,11.04,-62.63,45.63,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-5.html,A.M. Jessop,CA
6782,CA-402-5,160.1,11.47,-62.63,45.63,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-5.html,A.M. Jessop,CA
6783,CA-402-5,175.3,11.89,-62.63,45.63,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-5.html,A.M. Jessop,CA
6784,CA-402-5,190.5,12.39,-62.63,45.63,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-5.html,A.M. Jessop,CA
6785,CA-402-5,205.8,12.81,-62.63,45.63,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-5.html,A.M. Jessop,CA
6786,CA-402-5,221.0,13.25,-62.63,45.63,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-5.html,A.M. Jessop,CA
6787,CA-402-5,236.3,13.71,-62.63,45.63,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-5.html,A.M. Jessop,CA
6788,CA-402-5,251.5,14.17,-62.63,45.63,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-5.html,A.M. Jessop,CA
6789,CA-402-5,266.8,14.48,-62.63,45.63,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-5.html,A.M. Jessop,CA
6790,CA-402-5,282.0,14.98,-62.63,45.63,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-5.html,A.M. Jessop,CA
6791,CA-402-5,297.3,15.41,-62.63,45.63,http://geothermal.earth.lsa.umich.edu/DATA/CA-402-5.html,A.M. Jessop,CA
6792,CA-403-0,30.5,7.2,-65.25,45.73,http://geothermal.earth.lsa.umich.edu/DATA/CA-403-0.html,A.M. Jessop,CA
6793,CA-403-0,45.7,7.31,-65.25,45.73,http://geothermal.earth.lsa.umich.edu/DATA/CA-403-0.html,A.M. Jessop,CA
6794,CA-403-0,61.0,7.52,-65.25,45.73,http://geothermal.earth.lsa.umich.edu/DATA/CA-403-0.html,A.M. Jessop,CA
6795,CA-403-0,76.2,7.71,-65.25,45.73,http://geothermal.earth.lsa.umich.edu/DATA/CA-403-0.html,A.M. Jessop,CA
6796,CA-403-0,91.4,7.83,-65.25,45.73,http://geothermal.earth.lsa.umich.edu/DATA/CA-403-0.html,A.M. Jessop,CA
6797,CA-403-0,106.7,7.98,-65.25,45.73,http://geothermal.earth.lsa.umich.edu/DATA/CA-403-0.html,A.M. Jessop,CA
6798,CA-403-0,121.9,8.15,-65.25,45.73,http://geothermal.earth.lsa.umich.edu/DATA/CA-403-0.html,A.M. Jessop,CA
6799,CA-403-0,137.2,8.39,-65.25,45.73,http://geothermal.earth.lsa.umich.edu/DATA/CA-403-0.html,A.M. Jessop,CA
6800,CA-403-0,152.4,8.6,-65.25,45.73,http://geothermal.earth.lsa.umich.edu/DATA/CA-403-0.html,A.M. Jessop,CA
6801,CA-403-0,167.6,8.81,-65.25,45.73,http://geothermal.earth.lsa.umich.edu/DATA/CA-403-0.html,A.M. Jessop,CA
6802,CA-403-0,182.9,9.09,-65.25,45.73,http://geothermal.earth.lsa.umich.edu/DATA/CA-403-0.html,A.M. Jessop,CA
6803,CA-403-0,198.1,9.29,-65.25,45.73,http://geothermal.earth.lsa.umich.edu/DATA/CA-403-0.html,A.M. Jessop,CA
6804,CA-403-0,213.4,9.52,-65.25,45.73,http://geothermal.earth.lsa.umich.edu/DATA/CA-403-0.html,A.M. Jessop,CA
6805,CA-405-0,30.5,5.73,-66.30,47.56,http://geothermal.earth.lsa.umich.edu/DATA/CA-405-0.html,A.M. Jessop,CA
6806,CA-405-0,45.7,5.49,-66.30,47.56,http://geothermal.earth.lsa.umich.edu/DATA/CA-405-0.html,A.M. Jessop,CA
6807,CA-405-0,61.0,5.35,-66.30,47.56,http://geothermal.earth.lsa.umich.edu/DATA/CA-405-0.html,A.M. Jessop,CA
6808,CA-405-0,76.6,5.38,-66.30,47.56,http://geothermal.earth.lsa.umich.edu/DATA/CA-405-0.html,A.M. Jessop,CA
6809,CA-405-0,91.4,5.48,-66.30,47.56,http://geothermal.earth.lsa.umich.edu/DATA/CA-405-0.html,A.M. Jessop,CA
6810,CA-405-0,106.7,5.62,-66.30,47.56,http://geothermal.earth.lsa.umich.edu/DATA/CA-405-0.html,A.M. Jessop,CA
6811,CA-405-0,121.9,5.78,-66.30,47.56,http://geothermal.earth.lsa.umich.edu/DATA/CA-405-0.html,A.M. Jessop,CA
6812,CA-405-0,137.2,5.98,-66.30,47.56,http://geothermal.earth.lsa.umich.edu/DATA/CA-405-0.html,A.M. Jessop,CA
6813,CA-405-0,152.4,6.16,-66.30,47.56,http://geothermal.earth.lsa.umich.edu/DATA/CA-405-0.html,A.M. Jessop,CA
6814,CA-405-0,167.6,6.39,-66.30,47.56,http://geothermal.earth.lsa.umich.edu/DATA/CA-405-0.html,A.M. Jessop,CA
6815,CA-405-0,182.9,6.59,-66.30,47.56,http://geothermal.earth.lsa.umich.edu/DATA/CA-405-0.html,A.M. Jessop,CA
6816,CA-405-0,198.1,6.79,-66.30,47.56,http://geothermal.earth.lsa.umich.edu/DATA/CA-405-0.html,A.M. Jessop,CA
6817,CA-405-0,213.4,7.01,-66.30,47.56,http://geothermal.earth.lsa.umich.edu/DATA/CA-405-0.html,A.M. Jessop,CA
6818,CA-405-0,228.6,7.21,-66.30,47.56,http://geothermal.earth.lsa.umich.edu/DATA/CA-405-0.html,A.M. Jessop,CA
6819,CA-405-0,243.8,7.42,-66.30,47.56,http://geothermal.earth.lsa.umich.edu/DATA/CA-405-0.html,A.M. Jessop,CA
6820,CA-405-0,259.1,7.62,-66.30,47.56,http://geothermal.earth.lsa.umich.edu/DATA/CA-405-0.html,A.M. Jessop,CA
